041432	2352	143	112	6	0	5	82	83	171	229	322
041433	2240	149	112	6	0	2	170	279
041434	2352	149	112	6	0	2	171	322
04144	2464	143	224	13	4	0
041441	2464	143	112	6	0	7	84	85	86	87	171	214	280
041442	2576	143	112	6	0	5	88	215	230	281	323
041443	2464	149	112	6	0	2	171	280
041444	2576	149	112	6	0	2	281	323
042	2688	104	896	52	4	0
0421	2688	104	448	26	4	0
04211	2688	104	224	13	4	0
042111	2688	104	112	6	0	6	56	57	58	59	172	208
042112	2800	104	112	6	0	5	60	61	62	63	226
042113	2688	110	112	6	0	7	56	57	58	59	172	208	271
042114	2800	110	112	6	0	5	60	61	62	63	226
04212	2912	104	224	13	4	0
042121	2912	104	112	6	0	0
042122	3024	104	112	6	0	1	266
042123	2912	110	112	6	0	0
042124	3024	110	112	6	0	1	266
04213	2688	117	224	13	4	0
042131	2688	117	112	6	0	2	172	271
042132	2800	117	112	6	0	0
042133	2688	123	112	6	0	4	89	90	172	271
042134	2800	123	112	6	0	1	317
04214	2912	117	224	13	4	0
042141	2912	117	112	6	0	1	257
042142	3024	117	112	6	0	0
042143	2912	123	112	6	0	2	150	257
042144	3024	123	112	6	0	2	201	273
0422	3136	104	448	26	0	0
0423	2688	130	448	26	4	0
04231	2688	130	224	13	4	0
042311	2688	130	112	6	0	2	89	90
042312	2800	130	112	6	0	1	317
042313	2688	136	112	6	0	2	89	90
042314	2800	136	112	6	0	1	317
04232	2912	130	224	13	4	0
042321	2912	130	112	6	0	2	150	257
042322	3024	130	112	6	0	2	201	273
042323	2912	136	112	6	0	2	150	257
042324	3024	136	112	6	0	2	201	273
04233	2688	143	224	13	4	0
042331	2688	143	112	6	0	2	89	90
042332	2800	143	112	6	0	2	317	324
042333	2688	149	112	6	0	0
042334	2800	149	112	6	0	1	324
04234	2912	143	224	13	4	0
042341	2912	143	112	6	0	2	150	257
042342	3024	143	112	6	0	3	201	273	282
042343	2912	149	112	6	0	2	150	257
042344	3024	149	112	6	0	2	201	282
0424	3136	130	448	26	0	0
043	1792	156	896	52	4	0
0431	1792	156	448	26	4	0
04311	1792	156	224	13	4	0
043111	1792	156	112	6	0	3	217	232	351
043112	1904	156	112	6	0	5	277	285	320	328	329
043113	1792	162	112	6	0	3	217	232	351
043114	1904	162	112	6	0	3	285	328	329
04312	2016	156	224	13	4	0
043121	2016	156	112	6	0	2	278	286
043122	2128	156	112	6	0	2	321	330
043123	2016	162	112	6	0	1	286
043124	2128	162	112	6	0	1	330
04313	1792	169	224	13	4	0
043131	1792	169	112	6	0	3	217	232	351
043132	1904	169	112	6	0	3	285	328	329
043133	1792	175	112	6	0	4	217	232	291	351
043134	1904	175	112	6	0	6	285	292	328	329	337	338
04314	2016	169	224	13	4	0
043141	2016	169	112	6	0	1	286
043142	2128	169	112	6	0	1	330
043143	2016	175	112	6	0	2	286	293
043144	2128	175	112	6	0	1	330
0432	2240	156	448	26	4	0
04321	2240	156	224	13	4	0
043211	2240	156	112	6	0	8	126	127	128	129	130	170	235	279
043212	2352	156	112	6	0	6	131	132	133	236	322	331
043213	2240	162	112	6	0	6	126	127	128	129	130	235
043214	2352	162	112	6	0	5	131	132	133	236	331
04322	2464	156	224	13	4	0
043221	2464	156	112	6	0	3	134	135	280
043222	2576	156	112	6	0	7	136	137	138	237	281	323	332
043223	2464	162	112	6	0	2	134	135
043224	2576	162	112	6	0	5	136	137	138	237	332
04323	2240	169	224	13	4	0
043231	2240	169	112	6	0	6	126	127	128	129	130	235
043232	2352	169	112	6	0	5	131	132	133	236	331
043233	2240	175	112	6	0	6	126	127	128	129	130	235
043234	2352	175	112	6	0	5	131	132	133	236	331
04324	2464	169	224	13	4	0
043241	2464	169	112	6	0	2	134	135
043242	2576	169	112	6	0	5	136	137	138	237	332
043243	2464	175	112	6	0	2	134	135
043244	2576	175	112	6	0	5	136	137	138	237	332
0433	1792	182	448	26	4	0
04331	1792	182	224	13	4	0
043311	1792	182	112	6	0	2	291	351
043312	1904	182	112	6	0	3	292	337	338
043313	1792	188	112	6	0	5	291	298	299	344	351
043314	1904	188	112	6	0	6	292	300	337	338	345	346
04332	2016	182	224	13	4	0
043321	2016	182	112	6	0	1	293
043322	2128	182	112	6	0	0
043323	2016	188	112	6	0	2	293	301
043324	2128	188	112	6	0	0
04333	1792	195	224	13	4	0
043331	1792	195	112	6	0	3	298	299	344
043332	1904	195	112	6	0	3	300	345	346
043333	1792	201	112	6	0	3	298	299	344
043334	1904	201	112	6	0	3	300	345	346
04334	2016	195	224	13	4	0
043341	2016	195	112	6	0	1	301
043342	2128	195	112	6	0	0
043343	2016	201	112	6	0	1	301
043344	2128	201	112	6	0	0
0434	2240	182	448	26	0	0
044	2688	156	896	52	4	0
0441	2688	156	448	26	4	0
04411	2688	156	224	13	4	0
044111	2688	156	112	6	0	0
044112	2800	156	112	6	0	2	324	333
044113	2688	162	112	6	0	0
044114	2800	162	112	6	0	1	333
04412	2912	156	224	13	4	0
044121	2912	156	112	6	0	7	139	140	141	142	150	218	257
044122	3024	156	112	6	0	4	143	201	282	287
044123	2912	162	112	6	0	5	139	140	141	142	218
044124	3024	162	112	6	0	3	143	201	287
04413	2688	169	224	13	4	0
044131	2688	169	112	6	0	0
044132	2800	169	112	6	0	1	333
044133	2688	175	112	6	0	0
044134	2800	175	112	6	0	2	333	339
04414	2912	169	224	13	4	0
044141	2912	169	112	6	0	5	139	140	141	142	218
044142	3024	169	112	6	0	2	143	287
044143	2912	175	112	6	0	6	139	140	141	142	218	294
044144	3024	175	112	6	0	2	143	287
0442	3136	156	448	26	0	0
0443	2688	182	448	26	4	0
04431	2688	182	224	13	4	0
044311	2688	182	112	6	0	0
044312	2800	182	112	6	0	1	339
044313	2688	188	112	6	0	0
044314	2800	188	112	6	0	2	339	347
04432	2912	182	224	13	4	0
044321	2912	182	112	6	0	1	294
044322	3024	182	112	6	0	0
044323	2912	188	112	6	0	2	294	302
044324	3024	188	112	6	0	0
04433	2688	195	224	13	4	0
044331	2688	195	112	6	0	0
044332	2800	195	112	6	0	1	347
044333	2688	201	112	6	0	0
044334	2800	201	112	6	0	1	347
04434	2912	195	224	13	4	0
044341	2912	195	112	6	0	1	302
044342	3024	195	112	6	0	0
044343	2912	201	112	6	0	1	302
044344	3024	201	112	6	0	0
0444	3136	182	448	26	0	0
